CaseID,Activity,CompleteTimestamp,org:resource,org:role,case:Project,case:Task,case:OrganizationalEntity,case:Cost Type,case:RequestedAmount,case:Activity,case:RfpNumber,CumTimeInterval
2246,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-03-13 09:36:16+00:00,STAFF MEMBER,SUPERVISOR,project 147620,UNKNOWN,organizational unit 65482,0,94.1026252218668,UNKNOWN,request for payment number 156148,36980338.0
2246,Request Payment,2018-03-21 08:24:28+00:00,SYSTEM,UNDEFINED,project 147620,UNKNOWN,organizational unit 65482,0,94.1026252218668,UNKNOWN,request for payment number 156148,37667230.0
2246,Payment Handled,2018-03-22 17:31:12+00:00,SYSTEM,UNDEFINED,project 147620,UNKNOWN,organizational unit 65482,0,94.1026252218668,UNKNOWN,request for payment number 156148,37786434.0
2247,Request For Payment SUBMITTED by EMPLOYEE,2018-03-12 20:21:35+00:00,STAFF MEMBER,EMPLOYEE,project 147556,UNKNOWN,organizational unit 65461,0,35.818021242349786,UNKNOWN,request for payment number 157138,36932657.0
2247,Request For Payment APPROVED by ADMINISTRATION,2018-03-12 20:22:06+00:00,STAFF MEMBER,ADMINISTRATION,project 147556,UNKNOWN,organizational unit 65461,0,35.818021242349786,UNKNOWN,request for payment number 157138,36932688.0
2247,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-03-21 10:21:37+00:00,STAFF MEMBER,SUPERVISOR,project 147556,UNKNOWN,organizational unit 65461,0,35.818021242349786,UNKNOWN,request for payment number 157138,37674259.0
2247,Request Payment,2018-03-22 09:40:05+00:00,SYSTEM,UNDEFINED,project 147556,UNKNOWN,organizational unit 65461,0,35.818021242349786,UNKNOWN,request for payment number 157138,37758167.0
2247,Payment Handled,2018-03-26 17:31:14+00:00,SYSTEM,UNDEFINED,project 147556,UNKNOWN,organizational unit 65461,0,35.818021242349786,UNKNOWN,request for payment number 157138,38132036.0
2248,Request For Payment SUBMITTED by EMPLOYEE,2018-03-13 09:03:58+00:00,STAFF MEMBER,EMPLOYEE,project 147572,UNKNOWN,organizational unit 65461,0,76.55781680949433,UNKNOWN,request for payment number 156153,36978400.0
2248,Request For Payment APPROVED by ADMINISTRATION,2018-03-13 09:04:05+00:00,STAFF MEMBER,ADMINISTRATION,project 147572,UNKNOWN,organizational unit 65461,0,76.55781680949433,UNKNOWN,request for payment number 156153,36978407.0
2248,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-03-13 15:06:44+00:00,STAFF MEMBER,SUPERVISOR,project 147572,UNKNOWN,organizational unit 65461,0,76.55781680949433,UNKNOWN,request for payment number 156153,37000166.0
2248,Request Payment,2018-03-14 21:45:41+00:00,SYSTEM,UNDEFINED,project 147572,UNKNOWN,organizational unit 65461,0,76.55781680949433,UNKNOWN,request for payment number 156153,37110503.0
2248,Payment Handled,2018-03-19 17:30:54+00:00,SYSTEM,UNDEFINED,project 147572,UNKNOWN,organizational unit 65461,0,76.55781680949433,UNKNOWN,request for payment number 156153,37527216.0
2249,Request For Payment SUBMITTED by EMPLOYEE,2018-03-13 09:32:35+00:00,STAFF MEMBER,EMPLOYEE,project 147649,UNKNOWN,organizational unit 65458,0,72.11676706212327,UNKNOWN,request for payment number 160073,36980117.0
2249,Request For Payment APPROVED by ADMINISTRATION,2018-03-13 09:32:46+00:00,STAFF MEMBER,ADMINISTRATION,project 147649,UNKNOWN,organizational unit 65458,0,72.11676706212327,UNKNOWN,request for payment number 160073,36980128.0
2249,Request For Payment APPROVED by BUDGET OWNER,2018-03-13 09:53:50+00:00,STAFF MEMBER,BUDGET OWNER,project 147649,UNKNOWN,organizational unit 65458,0,72.11676706212327,UNKNOWN,request for payment number 160073,36981392.0
2249,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-03-20 05:15:30+00:00,STAFF MEMBER,SUPERVISOR,project 147649,UNKNOWN,organizational unit 65458,0,72.11676706212327,UNKNOWN,request for payment number 160073,37569492.0
2249,Request Payment,2018-03-20 07:57:45+00:00,SYSTEM,UNDEFINED,project 147649,UNKNOWN,organizational unit 65458,0,72.11676706212327,UNKNOWN,request for payment number 160073,37579227.0
2249,Payment Handled,2018-03-22 17:31:12+00:00,SYSTEM,UNDEFINED,project 147649,UNKNOWN,organizational unit 65458,0,72.11676706212327,UNKNOWN,request for payment number 160073,37786434.0
2250,Request For Payment SUBMITTED by EMPLOYEE,2018-03-13 09:50:40+00:00,STAFF MEMBER,EMPLOYEE,project 147582,UNKNOWN,organizational unit 65458,0,41.06643069290229,UNKNOWN,request for payment number 156158,36981202.0
2250,Request For Payment APPROVED by ADMINISTRATION,2018-03-13 09:51:17+00:00,STAFF MEMBER,ADMINISTRATION,project 147582,UNKNOWN,organizational unit 65458,0,41.06643069290229,UNKNOWN,request for payment number 156158,36981239.0
2250,Request For Payment APPROVED by BUDGET OWNER,2018-03-13 09:55:21+00:00,STAFF MEMBER,BUDGET OWNER,project 147582,UNKNOWN,organizational unit 65458,0,41.06643069290229,UNKNOWN,request for payment number 156158,36981483.0
2250,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-03-14 16:44:59+00:00,STAFF MEMBER,SUPERVISOR,project 147582,UNKNOWN,organizational unit 65458,0,41.06643069290229,UNKNOWN,request for payment number 156158,37092461.0
2250,Request Payment,2018-03-20 20:53:56+00:00,SYSTEM,UNDEFINED,project 147582,UNKNOWN,organizational unit 65458,0,41.06643069290229,UNKNOWN,request for payment number 156158,37625798.0
2250,Payment Handled,2018-03-22 17:31:12+00:00,SYSTEM,UNDEFINED,project 147582,UNKNOWN,organizational unit 65458,0,41.06643069290229,UNKNOWN,request for payment number 156158,37786434.0
2251,Request For Payment SUBMITTED by EMPLOYEE,2018-03-13 09:51:50+00:00,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65465,0,23.84782700909744,UNKNOWN,request for payment number 157143,36981272.0
2251,Request For Payment APPROVED by ADMINISTRATION,2018-03-13 09:53:44+00:00,STAFF MEMBER,ADMINISTRATION,project 503,UNKNOWN,organizational unit 65465,0,23.84782700909744,UNKNOWN,request for payment number 157143,36981386.0
2251,Request For Payment APPROVED by BUDGET OWNER,2018-03-13 10:01:43+00:00,STAFF MEMBER,BUDGET OWNER,project 503,UNKNOWN,organizational unit 65465,0,23.84782700909744,UNKNOWN,request for payment number 157143,36981865.0
2251,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-03-20 05:15:30+00:00,STAFF MEMBER,SUPERVISOR,project 503,UNKNOWN,organizational unit 65465,0,23.84782700909744,UNKNOWN,request for payment number 157143,37569492.0
2251,Request Payment,2018-03-29 08:24:26+00:00,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65465,0,23.84782700909744,UNKNOWN,request for payment number 157143,38358428.0
2251,Payment Handled,2018-04-05 17:30:53+00:00,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65465,0,23.84782700909744,UNKNOWN,request for payment number 157143,38996015.0
2252,Request For Payment SUBMITTED by EMPLOYEE,2018-03-13 09:57:46+00:00,STAFF MEMBER,EMPLOYEE,project 147531,UNKNOWN,organizational unit 65463,0,35.18335516392406,UNKNOWN,request for payment number 157149,36981628.0
2252,Request For Payment APPROVED by ADMINISTRATION,2018-03-13 09:58:22+00:00,STAFF MEMBER,ADMINISTRATION,project 147531,UNKNOWN,organizational unit 65463,0,35.18335516392406,UNKNOWN,request for payment number 157149,36981664.0
2252,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-03-13 11:25:55+00:00,STAFF MEMBER,SUPERVISOR,project 147531,UNKNOWN,organizational unit 65463,0,35.18335516392406,UNKNOWN,request for payment number 157149,36986917.0
2252,Request Payment,2018-03-13 11:48:59+00:00,SYSTEM,UNDEFINED,project 147531,UNKNOWN,organizational unit 65463,0,35.18335516392406,UNKNOWN,request for payment number 157149,36988301.0
2252,Payment Handled,2018-03-15 17:31:16+00:00,SYSTEM,UNDEFINED,project 147531,UNKNOWN,organizational unit 65463,0,35.18335516392406,UNKNOWN,request for payment number 157149,37181638.0
2253,Request For Payment SUBMITTED by EMPLOYEE,2018-03-13 10:12:27+00:00,STAFF MEMBER,EMPLOYEE,project 503,task 59623,organizational unit 65462,0,854.9843913882197,activity 505,request for payment number 168984,36982509.0
2253,Request For Payment REJECTED by ADMINISTRATION,2018-03-13 10:12:55+00:00,STAFF MEMBER,ADMINISTRATION,project 503,task 59623,organizational unit 65462,0,854.9843913882197,activity 505,request for payment number 168984,36982537.0
2253,Request For Payment REJECTED by EMPLOYEE,2018-03-28 10:33:03+00:00,STAFF MEMBER,EMPLOYEE,project 503,task 59623,organizational unit 65462,0,854.9843913882197,activity 505,request for payment number 168984,38279745.0
2253,Request For Payment SUBMITTED by EMPLOYEE,2018-03-28 11:23:41+00:00,STAFF MEMBER,EMPLOYEE,project 503,task 59623,organizational unit 65462,0,854.9843913882197,activity 505,request for payment number 168984,38282783.0
2253,Request For Payment APPROVED by ADMINISTRATION,2018-03-28 11:25:24+00:00,STAFF MEMBER,ADMINISTRATION,project 503,task 59623,organizational unit 65462,0,854.9843913882197,activity 505,request for payment number 168984,38282886.0
2253,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-03-28 11:33:23+00:00,STAFF MEMBER,SUPERVISOR,project 503,task 59623,organizational unit 65462,0,854.9843913882197,activity 505,request for payment number 168984,38283365.0
2253,Request Payment,2018-03-29 09:46:43+00:00,SYSTEM,UNDEFINED,project 503,task 59623,organizational unit 65462,0,854.9843913882197,activity 505,request for payment number 168984,38363365.0
2253,Payment Handled,2018-04-05 17:30:53+00:00,SYSTEM,UNDEFINED,project 503,task 59623,organizational unit 65462,0,854.9843913882197,activity 505,request for payment number 168984,38996015.0
2254,Request For Payment SUBMITTED by EMPLOYEE,2018-03-13 10:13:53+00:00,STAFF MEMBER,EMPLOYEE,project 148681,UNKNOWN,organizational unit 65488,0,40.93217991603471,UNKNOWN,request for payment number 157528,36982595.0
2254,Request For Payment APPROVED by ADMINISTRATION,2018-09-11 07:58:47+00:00,STAFF MEMBER,ADMINISTRATION,project 148681,UNKNOWN,organizational unit 65488,0,40.93217991603471,UNKNOWN,request for payment number 157528,52699289.0
2254,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-09-12 11:59:16+00:00,STAFF MEMBER,SUPERVISOR,project 148681,UNKNOWN,organizational unit 65488,0,40.93217991603471,UNKNOWN,request for payment number 157528,52800118.0
2254,Request Payment,2018-09-13 09:00:08+00:00,SYSTEM,UNDEFINED,project 148681,UNKNOWN,organizational unit 65488,0,40.93217991603471,UNKNOWN,request for payment number 157528,52875770.0
2254,Payment Handled,2018-09-17 17:31:15+00:00,SYSTEM,UNDEFINED,project 148681,UNKNOWN,organizational unit 65488,0,40.93217991603471,UNKNOWN,request for payment number 157528,53252037.0
2255,Request For Payment SUBMITTED by EMPLOYEE,2018-03-13 10:23:48+00:00,STAFF MEMBER,EMPLOYEE,project 147531,task 148121,organizational unit 65458,0,176.9809068285755,activity 505,request for payment number 157154,36983190.0
2255,Request For Payment APPROVED by ADMINISTRATION,2018-03-13 10:33:07+00:00,STAFF MEMBER,ADMINISTRATION,project 147531,task 148121,organizational unit 65458,0,176.9809068285755,activity 505,request for payment number 157154,36983749.0
2255,Request For Payment APPROVED by BUDGET OWNER,2018-03-14 11:39:12+00:00,STAFF MEMBER,BUDGET OWNER,project 147531,task 148121,organizational unit 65458,0,176.9809068285755,activity 505,request for payment number 157154,37074114.0
2255,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-03-15 09:35:04+00:00,STAFF MEMBER,SUPERVISOR,project 147531,task 148121,organizational unit 65458,0,176.9809068285755,activity 505,request for payment number 157154,37153066.0
2255,Request Payment,2018-03-16 09:38:14+00:00,SYSTEM,UNDEFINED,project 147531,task 148121,organizational unit 65458,0,176.9809068285755,activity 505,request for payment number 157154,37239656.0
2255,Payment Handled,2018-03-19 17:30:54+00:00,SYSTEM,UNDEFINED,project 147531,task 148121,organizational unit 65458,0,176.9809068285755,activity 505,request for payment number 157154,37527216.0
2256,Request For Payment SUBMITTED by EMPLOYEE,2018-03-13 10:23:52+00:00,STAFF MEMBER,EMPLOYEE,project 147531,UNKNOWN,organizational unit 65463,0,306.2303887898823,UNKNOWN,request for payment number 154109,36983194.0
2256,Request For Payment APPROVED by ADMINISTRATION,2018-03-13 10:29:25+00:00,STAFF MEMBER,ADMINISTRATION,project 147531,UNKNOWN,organizational unit 65463,0,306.2303887898823,UNKNOWN,request for payment number 154109,36983527.0
2256,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-03-13 11:26:52+00:00,STAFF MEMBER,SUPERVISOR,project 147531,UNKNOWN,organizational unit 65463,0,306.2303887898823,UNKNOWN,request for payment number 154109,36986974.0
2256,Request Payment,2018-03-13 22:24:29+00:00,SYSTEM,UNDEFINED,project 147531,UNKNOWN,organizational unit 65463,0,306.2303887898823,UNKNOWN,request for payment number 154109,37026431.0
2256,Payment Handled,2018-03-15 17:31:16+00:00,SYSTEM,UNDEFINED,project 147531,UNKNOWN,organizational unit 65463,0,306.2303887898823,UNKNOWN,request for payment number 154109,37181638.0
2257,Request For Payment SUBMITTED by EMPLOYEE,2018-03-13 10:42:48+00:00,STAFF MEMBER,EMPLOYEE,project 147531,UNKNOWN,organizational unit 65463,0,180.9543206485668,UNKNOWN,request for payment number 157160,36984330.0
2257,Request For Payment APPROVED by ADMINISTRATION,2018-03-13 10:55:43+00:00,STAFF MEMBER,ADMINISTRATION,project 147531,UNKNOWN,organizational unit 65463,0,180.9543206485668,UNKNOWN,request for payment number 157160,36985105.0
2257,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-03-13 11:27:34+00:00,STAFF MEMBER,SUPERVISOR,project 147531,UNKNOWN,organizational unit 65463,0,180.9543206485668,UNKNOWN,request for payment number 157160,36987016.0
2257,Request Payment,2018-03-13 22:23:39+00:00,SYSTEM,UNDEFINED,project 147531,UNKNOWN,organizational unit 65463,0,180.9543206485668,UNKNOWN,request for payment number 157160,37026381.0
2257,Payment Handled,2018-03-15 17:31:16+00:00,SYSTEM,UNDEFINED,project 147531,UNKNOWN,organizational unit 65463,0,180.9543206485668,UNKNOWN,request for payment number 157160,37181638.0
2258,Request For Payment SUBMITTED by EMPLOYEE,2018-03-13 10:58:50+00:00,STAFF MEMBER,EMPLOYEE,project 155960,UNKNOWN,organizational unit 65482,0,1563.96050431694,UNKNOWN,request for payment number 156164,36985292.0
2258,Request For Payment APPROVED by ADMINISTRATION,2018-03-13 10:59:12+00:00,STAFF MEMBER,ADMINISTRATION,project 155960,UNKNOWN,organizational unit 65482,0,1563.96050431694,UNKNOWN,request for payment number 156164,36985314.0
2258,Request For Payment APPROVED by BUDGET OWNER,2018-03-14 12:06:43+00:00,STAFF MEMBER,BUDGET OWNER,project 155960,UNKNOWN,organizational unit 65482,0,1563.96050431694,UNKNOWN,request for payment number 156164,37075765.0
2258,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-03-20 07:06:58+00:00,STAFF MEMBER,SUPERVISOR,project 155960,UNKNOWN,organizational unit 65482,0,1563.96050431694,UNKNOWN,request for payment number 156164,37576180.0
2258,Request Payment,2018-03-26 13:53:27+00:00,SYSTEM,UNDEFINED,project 155960,UNKNOWN,organizational unit 65482,0,1563.96050431694,UNKNOWN,request for payment number 156164,38118969.0
2258,Payment Handled,2018-03-29 17:31:11+00:00,SYSTEM,UNDEFINED,project 155960,UNKNOWN,organizational unit 65482,0,1563.96050431694,UNKNOWN,request for payment number 156164,38391233.0
2259,Request For Payment SUBMITTED by EMPLOYEE,2018-03-13 12:23:11+00:00,STAFF MEMBER,EMPLOYEE,project 147649,UNKNOWN,organizational unit 65458,0,64.07582116764549,UNKNOWN,request for payment number 156170,36990353.0
2259,Request For Payment APPROVED by ADMINISTRATION,2018-03-13 12:24:09+00:00,STAFF MEMBER,ADMINISTRATION,project 147649,UNKNOWN,organizational unit 65458,0,64.07582116764549,UNKNOWN,request for payment number 156170,36990411.0
2259,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-03-14 11:12:46+00:00,STAFF MEMBER,SUPERVISOR,project 147649,UNKNOWN,organizational unit 65458,0,64.07582116764549,UNKNOWN,request for payment number 156170,37072528.0
2259,Request Payment,2018-03-15 11:25:56+00:00,SYSTEM,UNDEFINED,project 147649,UNKNOWN,organizational unit 65458,0,64.07582116764549,UNKNOWN,request for payment number 156170,37159718.0
2259,Payment Handled,2018-03-19 17:30:54+00:00,SYSTEM,UNDEFINED,project 147649,UNKNOWN,organizational unit 65458,0,64.07582116764549,UNKNOWN,request for payment number 156170,37527216.0
2260,Request For Payment SUBMITTED by EMPLOYEE,2018-03-13 12:28:06+00:00,STAFF MEMBER,EMPLOYEE,project 147860,task 9430,organizational unit 65475,0,5.266516499599392,activity 505,request for payment number 152959,36990648.0
2260,Request For Payment APPROVED by ADMINISTRATION,2018-03-13 12:32:04+00:00,STAFF MEMBER,ADMINISTRATION,project 147860,task 9430,organizational unit 65475,0,5.266516499599392,activity 505,request for payment number 152959,36990886.0
2260,Request For Payment APPROVED by BUDGET OWNER,2018-03-14 09:48:43+00:00,STAFF MEMBER,BUDGET OWNER,project 147860,task 9430,organizational unit 65475,0,5.266516499599392,activity 505,request for payment number 152959,37067485.0
2260,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-03-20 13:26:13+00:00,STAFF MEMBER,SUPERVISOR,project 147860,task 9430,organizational unit 65475,0,5.266516499599392,activity 505,request for payment number 152959,37598935.0
2260,Request Payment,2018-03-22 10:19:21+00:00,SYSTEM,UNDEFINED,project 147860,task 9430,organizational unit 65475,0,5.266516499599392,activity 505,request for payment number 152959,37760523.0
2260,Payment Handled,2018-03-26 17:31:14+00:00,SYSTEM,UNDEFINED,project 147860,task 9430,organizational unit 65475,0,5.266516499599392,activity 505,request for payment number 152959,38132036.0
2261,Request For Payment SUBMITTED by EMPLOYEE,2018-03-13 13:06:12+00:00,STAFF MEMBER,EMPLOYEE,project 147620,UNKNOWN,organizational unit 65482,0,35.92960797909188,UNKNOWN,request for payment number 154114,36992934.0
2261,Request For Payment APPROVED by ADMINISTRATION,2018-03-13 13:06:16+00:00,STAFF MEMBER,ADMINISTRATION,project 147620,UNKNOWN,organizational unit 65482,0,35.92960797909188,UNKNOWN,request for payment number 154114,36992938.0
2261,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-03-14 11:40:19+00:00,STAFF MEMBER,SUPERVISOR,project 147620,UNKNOWN,organizational unit 65482,0,35.92960797909188,UNKNOWN,request for payment number 154114,37074181.0
2261,Request Payment,2018-03-21 08:24:19+00:00,SYSTEM,UNDEFINED,project 147620,UNKNOWN,organizational unit 65482,0,35.92960797909188,UNKNOWN,request for payment number 154114,37667221.0
